INPUT_kt_mu,INPUT_kt_cov,Gb.postprandial_mu,Gb.postprandial_sigma2,Gb.postprandial_sigma,G.postprandial_mu,G.postprandial_sigma2,G.postprandial_sigma,G.exocytosis_mu,G.exocytosis_sigma2,G.exocytosis_sigma,S.postprandial_mu,S.postprandial_sigma2,S.postprandial_sigma,Spa.pancreas_mu,Spa.pancreas_sigma2,Spa.pancreas_sigma,Sis.pancreas_mu,Sis.pancreas_sigma2,Sis.pancreas_sigma,Scell.pancreas_mu,Scell.pancreas_sigma2,Scell.pancreas_sigma,S.exocytosis_mu,S.exocytosis_sigma2,S.exocytosis_sigma
10,2.451,5.07089639918731,0.094364749230582,0.307188458817355,5.10111638078841,0.0210301872284953,0.14501788589169,2.55055347377376,0.00545778742087335,0.0738768395430756,33.2997127179294,84.7490981083255,9.20592733559882,33.7542522425516,23.9289264068325,4.89172018893482,1.05482021221501e-05,2.33679869904662e-12,1.52865911800068e-06,9.25127884478791e-09,1.78980272457964e-18,1.33783508870849e-09,9.31950013435701e-09,4.61265539584653e-20,2.1477093369091e-10
10,2.55,5.07088081854058,0.0944833383424165,0.307381421596063,5.10113593662826,0.0210561778525133,0.145107470009346,2.550553803966,0.00546426650556981,0.0739206771179066,31.108091297463,84.9732521850732,9.21809373922142,24.5978859427388,17.4381856297801,4.17590536647804,7.68685007279406e-06,1.70294279795962e-12,1.30496850458531e-06,6.75247631778203e-09,1.3063974542988e-18,1.14297745135186e-09,9.31949542422459e-09,4.71749767301969e-20,2.17198012721564e-10
10,2.651,5.07089155315773,0.0946034792058804,0.307576785869611,5.10110919512094,0.021082341454982,0.145197594522024,2.55055397780383,0.00547083421019725,0.0739650877792844,33.7238874256583,86.5863165604113,9.30517686884088,36.7778975360929,26.0782003094817,5.10668192758093,1.14930871768253e-05,2.54668691157713e-12,1.59583423687334e-06,1.00764426218769e-08,1.94987630923077e-18,1.39637971527474e-09,9.31949085235846e-09,4.82123270020598e-20,2.19573056184177e-10
10,2.754,5.07089327379422,0.094725505559819,0.307775089245083,5.10108395316642,0.0211088845975027,0.145288969290524,2.55055412555198,0.00547749505614661,0.0740101010413214,34.8377234627812,95.2012200833014,9.75711125709353,24.1915024063847,17.1554367117913,4.14191220474207,7.55985576520565e-06,1.67533084305812e-12,1.29434572006791e-06,6.64156991340631e-09,1.28534293559992e-18,1.13372965719343e-09,9.31948599137697e-09,4.92385270469327e-20,2.21897559803917e-10
10,2.859,5.07089738256637,0.0948491476424881,0.307975888086207,5.10109544181105,0.0211359207205024,0.14538198210405,2.55055420709464,0.00548424305652512,0.0740556753836268,47.5377026843078,118.459517427279,10.883910943557,35.6917487931162,25.3155121111077,5.0314522864783,1.11536671691155e-05,2.47220629492352e-12,1.57232512379708e-06,9.78002991512925e-09,1.89307899109535e-18,1.37589207101987e-09,9.31948164012918e-09,5.0253536532713e-20,2.24173005807374e-10
10,2.965,5.07089105594845,0.0949734719493394,0.308177662963005,5.10109472440814,0.0211630197688786,0.145475151723167,2.55055446513704,0.00549101905497312,0.0741014106139223,33.7529532422981,86.0796759547511,9.27791334054976,33.768864499283,23.9542834036219,4.89431133088425,1.0552768434206e-05,2.33927495948909e-12,1.52946884881291e-06,9.25526759510899e-09,1.79170114049816e-18,1.33854441110415e-09,9.31947693632648e-09,5.12480962993297e-20,2.26380423842985e-10
10,3.074,5.07089793797533,0.095100533335243,0.308383743629983,5.10113638892602,0.0211908834572482,0.145570888082914,2.55055462393552,0.00549794384835832,0.0741481210035583,41.2217691473179,100.57054834747,10.0284868423641,36.5569642702991,25.9375014009169,5.09288733440245,1.1424045833416e-05,2.53294691644293e-12,1.59152345771055e-06,1.00161518970287e-08,1.93940820373983e-18,1.39262636903795e-09,9.31947259227419e-09,5.22409816388552e-20,2.28562861460158e-10
10,3.185,5.07089746688018,0.0952292654747239,0.308592393740876,5.10110487031367,0.0212188001254031,0.145666743374742,2.55055469209284,0.00550495453016536,0.0741953807872522,30.3316679874286,79.4612118056579,8.91410185075635,31.2740826325141,22.1901322196035,4.71064031948985,9.77315248222504e-06,2.16699606990712e-12,1.47207203285271e-06,8.57443114059826e-09,1.66031697338874e-18,1.28853287633213e-09,9.3194679733707e-09,5.32227065297842e-20,2.30700469288175e-10
10,3.298,5.07089310990947,0.0953598996016263,0.308803982489906,5.10114181138337,0.0212473535156355,0.145764719722008,2.55055498484513,0.00551205635291726,0.0742432242896095,39.2537953804552,101.22634699355,10.0611305027591,25.3635164962545,18.0012128793943,4.24278362391889,7.92610857245297e-06,1.7579254676872e-12,1.32586781682308e-06,6.96141066550255e-09,1.3483431232853e-18,1.16118177874323e-09,9.31946331257638e-09,5.4193338347967e-20,2.32794626974007e-10
10,3.412,5.07090249806754,0.0954905800549761,0.309015501318261,5.10111900908731,0.0212757253353399,0.145862007854478,2.55055505597699,0.00551917231208419,0.0742911321227789,41.9270518876754,106.540882212105,10.3218642798724,41.0315727627063,29.1252560008758,5.39678200420175,1.28223549275836e-05,2.84424838719999e-12,1.68648996059864e-06,1.12372955206455e-08,2.17683017685493e-18,1.47540847796633e-09,9.31945872713307e-09,5.514472859386e-20,2.34829147666681e-10
10,3.529,5.07089923487267,0.0956244605609027,0.30923204969877,5.10111451244294,0.0213047834610122,0.145961582140686,2.55055533162313,0.00552644199185883,0.074340042990698,43.4964637728244,111.426255279183,10.5558635496668,46.308519324189,32.8731045880781,5.73350718043311,1.44713935824211e-05,3.21024605455118e-12,1.79171595253019e-06,1.26774012378651e-08,2.45596014485286e-18,1.56715032618216e-09,9.31945425594529e-09,5.60936705182919e-20,2.36841023723281e-10
10,3.648,5.07090616189756,0.0957597128500658,0.30945066303058,5.10112520906107,0.0213342249363421,0.146062400830406,2.55055556277589,0.00553379210144352,0.0743894623010781,39.4816004427158,102.025998679116,10.1007919827663,37.4079666159224,26.5568605339334,5.153334894409,1.16899829183984e-05,2.59343069539811e-12,1.6104132064157e-06,1.02483979733133e-08,1.98554630383406e-18,1.40909414299899e-09,9.3194501119122e-09,5.70318120964082e-20,2.38813341537713e-10
10,3.768,5.07089935248028,0.0958955996216996,0.309670146481219,5.10109977052903,0.0213636138847166,0.146162970292467,2.55055573957734,0.00554116523676158,0.0744390034643236,36.2452339396714,92.3524622111866,9.61001884551672,39.1059195233497,27.767003151003,5.26944049696009,1.22205909028308e-05,2.71160766489386e-12,1.6466959843559e-06,1.0711778871133e-08,2.07567747275968e-18,1.44072116412569e-09,9.3194456359074e-09,5.79517226416633e-20,2.4073164030028e-10
10,3.891,5.07090435928736,0.0960341226962851,0.309893728068648,5.10109818430597,0.0213936655163587,0.146265735961498,2.55055588825265,0.00554868014807878,0.0744894633359563,36.5489038379254,96.4498189721921,9.82088687299636,33.1132944831908,23.5147001478769,4.84919582486384,1.03479036932675e-05,2.29634730095511e-12,1.51537035108752e-06,9.07636055675281e-09,1.75897933684053e-18,1.32626518345334e-09,9.31944115465303e-09,5.88688733006718e-20,2.42629085850546e-10
10,4.015,5.07090764206875,0.0961733003122217,0.310118203774338,5.10113099374506,0.0214239589219643,0.146369255385017,2.55055614527153,0.00555622072414389,0.0745400612029792,32.7482180091168,82.7659033099965,9.09757678230838,34.5248459691327,24.5207112882949,4.95183918239424,1.0789011621478e-05,2.39458972818926e-12,1.54744619557168e-06,9.46158078553561e-09,1.83390687824864e-18,1.35421817970689e-09,9.3194369031424e-09,5.97684929938341e-20,2.44475955860355e-10
10,4.142,5.07091108186283,0.0963149819400008,0.310346551358318,5.10110027013332,0.0214545370660441,0.146473673627871,2.55055638894773,0.00556389697077829,0.0745915341763278,48.741341491957,124.077150633061,11.1389923526799,28.7880392500366,20.4492100400842,4.5220802779345,8.99626728876732e-06,1.99698563216563e-12,1.41314742053532e-06,7.8959741296489e-09,1.53067389092134e-18,1.23720406195637e-09,9.31943283525181e-09,6.06652446750633e-20,2.46303156039591e-10
10,4.27,5.07090796281088,0.096457268492829,0.310575704930101,5.10115310920012,0.0214855518180536,0.146579506814744,2.55055661325924,0.00557159710671212,0.0746431316780862,38.156053674206,97.7609108864272,9.88741173848987,28.7883209060906,20.4499839221118,4.52216584416271,8.99635530499154e-06,1.99706120629778e-12,1.41317415993139e-06,7.89605040710742e-09,1.5307318675074e-18,1.23722749222097e-09,9.31942847548425e-09,6.15451638070281e-20,2.48082977664789e-10
10,4.401,5.07091288707528,0.0966020671826769,0.310808730866231,5.10105653877968,0.0215165047995804,0.146685053088515,2.55055682887681,0.00557943492204238,0.0746956151460203,29.9308532417865,77.9943558895576,8.83144132571561,38.3022501591054,27.214949048834,5.21679490193299,1.19694453198757e-05,2.65769661427739e-12,1.630244341894e-06,1.04924577553851e-08,2.0345742161253e-18,1.4263850167908e-09,9.31942416513816e-09,6.24221724008135e-20,2.49844296314352e-10
10,4.533,5.07091216812497,0.0967474724421904,0.311042557284675,5.10109493576798,0.0215480976860694,0.146792703109076,2.55055708368647,0.00558729426649419,0.0747482057744143,29.8254035848959,77.0432297427949,8.77742728496197,57.2290520283861,40.6659012838393,6.37698214548538,1.78840452919865e-05,3.97125479310705e-12,1.99280074094402e-06,1.56576983688463e-08,3.03637160584552e-18,1.74251875336982e-09,9.31942020658567e-09,6.32830559523946e-20,2.51561236982955e-10
10,4.667,5.07091303822714,0.096894363870499,0.311278595265558,5.10108000423688,0.0215797782898987,0.146900572803167,2.55055734257907,0.0055952302672336,0.0748012718289843,27.6127141306273,72.9869054886639,8.54323741263602,34.4528430729387,24.4841213801217,4.94814322550608,1.07665108149567e-05,2.3910165381458e-12,1.54629122035463e-06,9.44193219447807e-09,1.83119145582748e-18,1.35321522893717e-09,9.31941542361796e-09,6.41347558124281e-20,2.53248407324564e-10
10,4.803,5.07091638788766,0.0970427142344473,0.311516796071171,5.10113290193981,0.0216120513446033,0.147010378356779,2.55055752094618,0.00560324443398509,0.074854822382964,35.6016577341685,92.824488077425,9.63454659428377,31.2458829521821,22.2088636468038,4.7126281040205,9.7643401169229e-06,2.16882532757775e-12,1.47269322249332e-06,8.56673252451937e-09,1.66173773534396e-18,1.28908406837722e-09,9.31941172434388e-09,6.49774634067448e-20,2.54906773952253e-10
10,4.942,5.07091883589069,0.0971937976314228,0.311759198150468,5.1011203739554,0.021644608963203,0.147121069066273,2.55055778083731,0.0056113973810084,0.0749092609829279,31.6374971081507,81.7443080809793,9.04125589069236,33.1378596533499,23.5569142573799,4.85354656487191,1.03555802768625e-05,2.30046975815168e-12,1.51672995557933e-06,9.08306514965252e-09,1.76213999757277e-18,1.32745621305291e-09,9.31940756812433e-09,6.58173136730639e-20,2.56548852410343e-10
10,5.082,5.07092310878579,0.097345217999176,0.312001951915651,5.10113534283749,0.0216773426823653,0.147232274594823,2.55055805224168,0.00561956569845581,0.0749637625686959,65.8801855432181,172.662421792021,13.1401073736869,34.4795787675879,24.5094890714573,4.95070591647871,1.07748656847239e-05,2.39349383570673e-12,1.54709205792892e-06,9.44922934769212e-09,1.83308496377076e-18,1.35391468112683e-09,9.31940336181886e-09,6.66424078470008e-20,2.58151908470576e-10
10,5.224,5.07092375403381,0.0974982465359032,0.31224709211761,5.10112890571902,0.0217103077629212,0.147344181299844,2.55055834733544,0.00562781415443561,0.0750187586836493,42.4920230056481,110.392617379025,10.506789108906,31.2423564906249,22.2143164210589,4.71320659647537,9.7632381019382e-06,2.16935782721834e-12,1.47287400249252e-06,8.5657695304945e-09,1.66214914503418e-18,1.28924363292365e-09,9.31939980811097e-09,6.74590576431408e-20,2.59728815581061e-10
10,5.368,5.07092766235493,0.0976526507364133,0.312494241125198,5.10119720341197,0.0217438779018095,0.14745805472001,2.55055852485666,0.00563613539236049,0.0750741992455496,31.6576964333584,83.3549591318877,9.1298937086851,37.3049434475524,26.5277615858583,5.15051080824594,1.16577883276331e-05,2.59058906292485e-12,1.60953069648418e-06,1.02202916133694e-08,1.98340830677577e-18,1.40833529628983e-09,9.31939548933235e-09,6.82674327603138e-20,2.61280371938486e-10
10,5.514,5.0709254618058,0.0978087369854373,0.312743884009643,5.1010516883777,0.0217768697574129,0.147569880929046,2.55055880632319,0.00564453652142651,0.0751301305830524,46.7957802394951,121.532023585428,11.0241563661547,52.4747716607646,37.3171725760786,6.10877832107849,1.63983391353536e-05,3.64423336315364e-12,1.90898752304818e-06,1.43602463604618e-08,2.78698566508351e-18,1.66942674744462e-09,9.31939191267851e-09,6.90677357556902e-20,2.62807411911632e-10
10,5.662,5.07092742841845,0.097966313908013,0.31299570908882,5.10110942979671,0.0218110164825738,0.147685532407795,2.55055906167556,0.00565301323432591,0.0751865229567501,38.6527333214066,101.341879244085,10.0668703798194,37.4036551511547,26.6052017864824,5.15802305020852,1.16886356028032e-05,2.59815152290602e-12,1.61187825933165e-06,1.02472320649498e-08,1.98918054356613e-18,1.41038311942753e-09,9.31938771501089e-09,6.98601404616312e-20,2.64310689268579e-10
10,5.812,5.07093268849372,0.0981252198904967,0.313249453136788,5.10114761621292,0.0218453685762235,0.147801788136083,2.55055931105992,0.0056615617443596,0.0752433501670387,37.0686447753381,97.9245703065066,9.89568442840143,40.790268145161,29.020824322125,5.38709794992861,1.27469475870285e-05,2.83405012632586e-12,1.68346372884178e-06,1.11714644558335e-08,2.16909695590341e-18,1.47278544123148e-09,9.31938385764887e-09,7.06448372076585e-20,2.65790965248367e-10
10,5.964,5.07093269236642,0.0982856964831214,0.313505496735099,5.1010762286725,0.0218795639079513,0.147917422597716,2.55055966031244,0.00567018660211394,0.0753006414455677,31.9768201910169,84.2113488018766,9.17667416888475,32.5322352125254,23.1487352028802,4.81131325137745,1.01663234579785e-05,2.26060888612871e-12,1.50353213671298e-06,8.91778618589711e-09,1.731754382071e-18,1.315961390798e-09,9.31938021114973e-09,7.142201654918e-20,2.67248978574624e-10
10,6.118,5.07092839875475,0.0984475493440075,0.313763524559512,5.10114851313023,0.021914656033884,0.148035995737131,2.55056012713377,0.00567888407928571,0.0753583709967626,38.6753248117436,100.743663864318,10.03711431958,34.3347695298928,24.4311714918128,4.94278984904404,1.07296129949504e-05,2.38584572145207e-12,1.54461830930883e-06,9.40971161091552e-09,1.82726841073533e-18,1.35176492436197e-09,9.31937644205617e-09,7.21918572493564e-20,2.68685424333655e-10
10,6.274,5.07093586850246,0.0986110298290339,0.314023931936778,5.1011281791752,0.0219496694164642,0.148154208230695,2.55056027804798,0.00568765920562015,0.0754165711605888,32.482456320752,84.5575919696569,9.19552021201938,47.9761094913534,34.141694745474,5.8430894863483,1.49925132990141e-05,3.33413080929873e-12,1.82596024307725e-06,1.3132539975435e-08,2.55049737053219e-18,1.59702766742852e-09,9.31937277976092e-09,7.29545503688332e-20,2.70101000310686e-10
10,6.432,5.07093965293397,0.0987758541248358,0.314286261431892,5.10115566490584,0.0219851677029454,0.148273961648515,2.5505606525857,0.00569650544595509,0.0754751975549259,33.696611113851,89.2888024336633,9.44927523324743,30.7482859424458,21.8841235518817,4.67804698051246,9.6088417210394e-06,2.13711272662452e-12,1.46188670102184e-06,8.43093223417331e-09,1.63757100000485e-18,1.27967613090377e-09,9.31936969285049e-09,7.37102777593004e-20,2.71496367856552e-10
10,6.592,5.07093975229863,0.0989421106255817,0.314550648744493,5.10108074407551,0.0220205203354269,0.148393127655653,2.55056092468099,0.00570542406761881,0.0755342575764057,22.0586833655093,58.3525683181821,7.63888527981551,34.9529737588341,24.8770559849552,4.98769044598351,1.09228009832374e-05,2.42938875733085e-12,1.5586496583039e-06,9.57842522611201e-09,1.86048096857441e-18,1.3639944899355e-09,9.31936607197216e-09,7.4459212566256e-20,2.72872154252236e-10
10,6.753,5.07094076590622,0.0991087920537219,0.314815488903774,5.10115219136409,0.0220565667509798,0.148514533803867,2.55056125240288,0.00571435993528353,0.075593385526007,39.8795442432499,107.658868783933,10.3758791812517,36.6802081669048,26.1131723289064,5.11010492347333,1.1462559402433e-05,2.5501022061239e-12,1.59690394392521e-06,1.0049801970994e-08,1.95255010675497e-18,1.39733679073979e-09,9.3193621014425e-09,7.51970007301629e-20,2.74220715355647e-10
10,6.917,5.07094245499034,0.0992780779727946,0.315084239486513,5.1010530263331,0.0220924120685218,0.148635164306842,2.55056163232649,0.00572342790131181,0.0756533403182689,35.9604908936772,95.9443606932284,9.79511922812726,47.902764745768,34.0998563869234,5.83950823159993,1.496959317581e-05,3.33004507647619e-12,1.82484110992606e-06,1.31125317252405e-08,2.54738813060674e-18,1.59605392471769e-09,9.31935891053137e-09,7.59329958701224e-20,2.75559423482708e-10
10,7.083,5.07094719168354,0.0994485921037134,0.315354708389955,5.10114439840602,0.0221293357245589,0.148759321471157,2.5505619705846,0.00573256189625468,0.0757136836790727,31.7884089226539,84.1519154076953,9.17343531114137,32.5041393847263,23.1435637592136,4.81077579598277,1.01575435499908e-05,2.26010387915223e-12,1.50336418713239e-06,8.91011851715843e-09,1.73137896318288e-18,1.31581874252607e-09,9.31935540832334e-09,7.66627224316531e-20,2.76880339554207e-10
10,7.25,5.07094801826307,0.099619635735668,0.315625784332757,5.1011130335437,0.0221658218156314,0.148881905601827,2.55056227751125,0.00574171800439404,0.0757741249002194,39.0525186951032,103.474619771243,10.1722475280167,27.3910111358574,19.5040538749035,4.41633942025559,8.55969787653901e-06,1.90468606491272e-12,1.38010364281554e-06,7.51470186910133e-09,1.46031249468099e-18,1.20843390165991e-09,9.31935166261699e-09,7.73820997958243e-20,2.7817638252703e-10
10,7.42,5.07094982968991,0.0997930639290411,0.31590040191339,5.10116410949603,0.0222031546552137,0.149007230211201,2.55056267280705,0.00575099668964366,0.0758353261326386,30.0183532159452,80.1539365927519,8.9528730915138,38.3515782063715,27.3143729356355,5.22631542634344,1.19848602851919e-05,2.66740594829114e-12,1.63321950401382e-06,1.05059355383664e-08,2.0420217440621e-18,1.42899326242712e-09,9.3193486583024e-09,7.80999103340232e-20,2.79463611824551e-10
10,7.591,5.07095417156189,0.0999668790077342,0.316175392792883,5.10108976433118,0.02224001935912,0.149130879964949,2.55056296463794,0.00576029423742817,0.0758966022785485,31.95189984319,84.3096371262032,9.18202794192019,31.8656205470546,22.6935861319734,4.76377855614358,9.95800727452865e-06,2.2161611349597e-12,1.48867764642306e-06,8.73586103348157e-09,1.69786806104717e-18,1.30302266328993e-09,9.3193457088409e-09,7.88078703404595e-20,2.80727395065853e-10
10,7.765,5.07095470758916,0.100143317450797,0.3164542896704,5.10112739279248,0.0222778861811867,0.149257784323588,2.55056336941921,0.00576972062945437,0.0759586771175905,30.342114458429,80.8843724703432,8.99357395423772,30.1885959651159,21.5050807055181,4.63735708195068,9.43393935647163e-06,2.10009715984425e-12,1.44917119756233e-06,8.27818588200055e-09,1.60935304538314e-18,1.26860279259631e-09,9.31934234529691e-09,7.95144199552069e-20,2.81983013593385e-10
10,7.94,5.0709582290454,0.100319821044907,0.316733043815935,5.10109143775607,0.022315470347353,0.149383634804329,2.55056365359793,0.00577915630884397,0.076020762353741,28.9675760314936,78.2106087880932,8.84367620325921,27.3864218614287,19.5070936295655,4.41668355551601,8.55826373165042e-06,1.90498291868413e-12,1.3802111862625e-06,7.51344676268402e-09,1.4605430437035e-18,1.20852928955135e-09,9.31933949844923e-09,8.02115898669398e-20,2.83216507052361e-10
10,8.118,5.07096083656242,0.100498909428213,0.317015629627646,5.1010275853862,0.0223534448738025,0.14951068481484,2.55056403771056,0.00578872039021145,0.0760836407528678,36.6584238713498,97.7683803678323,9.88778945810601,33.809949448398,24.0866816167261,4.90781841725283,1.0565607431836e-05,2.3522044477681e-12,1.53368981471747e-06,9.26648604687451e-09,1.80163055224391e-18,1.34224831988865e-09,9.31933622089317e-09,8.09075093501297e-20,2.84442453494779e-10
10,8.297,5.0709628301059,0.100678493359188,0.317298744654289,5.10116021956908,0.022392351317457,0.149640740834363,2.55056440246616,0.00579830394984463,0.076146595129688,30.4359700026601,81.0232920912204,9.00129391205622,31.2322644205396,22.2506340262447,4.71705777219706,9.76008433918333e-06,2.17290447407372e-12,1.4740774993445e-06,8.56301185428371e-09,1.66488279182014e-18,1.29030337200991e-09,9.31933350930344e-09,8.15945165228526e-20,2.85647538975662e-10
10,8.479,5.07096393805941,0.100860335465791,0.317585162540366,5.1011625952113,0.0224311735962917,0.14977040293827,2.55056476744226,0.00580800735466709,0.0762102837855042,38.1828862994462,102.330398902419,10.1158488967767,33.8784775947987,24.1409998891742,4.91334915197101,1.05870223852567e-05,2.35750892520497e-12,1.53541815972228e-06,9.28518832606672e-09,1.80567969260853e-18,1.34375581584175e-09,9.31933045652328e-09,8.22804233853346e-20,2.86845643831895e-10
10,8.662,5.07096751178593,0.101042702982495,0.317872148799632,5.10113749374568,0.022469950826594,0.149899802623599,2.55056514739348,0.00581773021286845,0.0762740467843974,43.4574007274799,116.489563554084,10.7930331026123,35.299116493595,25.1555611578639,5.01553199151036,1.10309701255536e-05,2.45658632042502e-12,1.56735009504099e-06,9.67289446999402e-09,1.88124517684192e-18,1.37158491419304e-09,9.31932751486e-09,8.29578493988067e-20,2.88024043091556e-10
10,8.847,5.07097263368196,0.101226147651529,0.318160568976624,5.10109769549974,0.0225089213810697,0.150029734989667,2.55056550739858,0.00582751683776152,0.0763381741840969,33.9650432309005,90.899481899696,9.53412197843598,26.4029677934981,18.8188794203051,4.33807323823666,8.25093565895456e-06,1.83777509095255e-12,1.35564563620164e-06,7.24504936708209e-09,1.40929350780552e-18,1.18713668455049e-09,9.31932476055487e-09,8.36307271655992e-20,2.89189777076575e-10
10,9.034,5.07097091513615,0.101411386521388,0.318451545013347,5.10115391938718,0.0225486241193204,0.150161992925375,2.55056598907076,0.00583738209367712,0.0764027623432368,37.5752188373513,101.286911203589,10.0641398640713,26.9266723556514,19.1928663210179,4.38096636839612,8.41459262691812e-06,1.87429693426006e-12,1.3690496463825e-06,7.387972741663e-09,1.43714832383097e-18,1.19881121275661e-09,9.31932214095032e-09,8.4299215035441e-20,2.90343271035237e-10
10,9.224,5.0709718392823,0.101598701744654,0.318745512509046,5.10121101823863,0.0225887924271756,0.150295683328483,2.5505664459824,0.0058473621894218,0.0764680468524063,31.5972395776819,85.4532500461217,9.24409271081385,27.815440044663,19.8282131895996,4.45288818516697,8.6923313301969e-06,1.93634199272801e-12,1.39152506004312e-06,7.63052560762763e-09,1.4844700060996e-18,1.21838828215787e-09,9.31931945782165e-09,8.49669085881742e-20,2.91490837914632e-10
10,9.415,5.07097643782418,0.101786476890283,0.319039929930853,5.10109192199875,0.0226282611704692,0.150426929671748,2.55056685885049,0.00585736142872689,0.0765334007393301,29.6522126413872,80.1454769229139,8.95240062345927,28.7165314406178,20.4753231652663,4.52496664797281,8.97392117547303e-06,1.99953578486149e-12,1.41404942801215e-06,7.87644195718541e-09,1.53266989642862e-18,1.23801045893345e-09,9.3193168828945e-09,8.56269280909734e-20,2.9262079230802e-10
10,9.608,5.07097492453532,0.101975571067362,0.319336141185682,5.10109431246722,0.0226685328495731,0.150560728111859,2.55056726468037,0.00586742767697404,0.0765991362678068,31.6387852639298,85.3257673402699,9.2371947765688,33.8198915980279,24.1117481705713,4.91037149007805,1.0568714341994e-05,2.35465234739057e-12,1.5344876498006e-06,9.2692005378604e-09,1.80350930741386e-18,1.34294799132873e-09,9.31931443246466e-09,8.62829429694247e-20,2.93739583593061e-10
10,9.803,5.07098152205994,0.102166220657606,0.31963451105537,5.10109748353871,0.0227090956402579,0.150695373652471,2.55056766994115,0.00587756569548895,0.0766652835088278,37.8640241725612,103.228739455612,10.1601544995936,39.9062036090895,28.4576446987264,5.33457071363071,1.24706786374919e-05,2.77905264721026e-12,1.66704908362359e-06,1.09302180421257e-08,2.12719575892264e-18,1.45849091835453e-09,9.31931170126682e-09,8.69350814253351e-20,2.9484755624786e-10
10,10,5.07098741343262,0.102358043449206,0.319934436172798,5.1010888321299,0.0227498653305813,0.150830584864547,2.55056797005132,0.00588776871635491,0.0767317972965244,36.0909919323417,97.3155928488967,9.86486659052705,32.5259236618972,23.1966057222146,4.81628546934405,1.01643511070076e-05,2.26528374498568e-12,1.50508595933444e-06,8.9160634716414e-09,1.73535419431432e-18,1.31732843069385e-09,9.3193095840389e-09,8.75834689095483e-20,2.95945043732022e-10
